6,0.5616,1,14,4,0,6,London,CAN,1985-01-01,ON,11.0,1.0,2003.0,Jeff,75,8470604,0,1,Carter,Jeff Carter,CAN,C,R,LAK,217,-5,10,0.7142,3,5,20182019,0,0,23.6428,0.1,40,1098.5
7,0.0,1,17,3,1,10,Windsor,CAN,1991-12-05,ON,12.0,1.0,2010.0,Cam,74,8475764,0,1,Fowler,Cam Fowler,USA,D,L,ANA,206,3,10,0.5882,0,1,20182019,0,0,30.7058,0.0882,34,1485.5882
7,0.6271,0,15,3,0,4,Toronto,CAN,1983-06-13,ON,2.0,1.0,2001.0,Jason,75,8469455,0,1,Spezza,Jason Spezza,CAN,C,R,DAL,215,-1,10,0.6666,0,3,20182019,0,0,20.6666,0.1304,23,899.0666
7,0.0,0,15,3,0,6,Grosse Pointe,USA,1997-07-19,MI,8.0,1.0,2015.0,Zach,74,8478460,0,1,Werenski,Zach Werenski,USA,D,L,CBJ,209,-2,10,0.6666,1,5,20182019,0,0,27.8666,0.0882,34,1435.1333
7,0.3888,0,15,3,0,6,Oslo,NOR,1987-09-01,,,,,Mats,68,8475692,0,1,Zuccarello,Mats Zuccarello,NOR,R,L,NYR,184,-4,10,0.6666,1,4,20182019,0,0,23.8,0.125,24,1162.6666
7,0.5061,0,16,3,0,8,Vasteras,SWE,1989-03-17,,24.0,1.0,2007.0,Mikael,72,8474150,0,1,Backlund,Mikael Backlund,SWE,C,L,CGY,200,6,10,0.625,0,0,20182019,1,1,24.25,0.075,40,1111.375
7,0.4306,0,15,3,0,2,Marsta,SWE,1993-01-08,,53.0,2.0,2011.0,William,73,8476448,0,1,Karlsson,William Karlsson,SWE,C,L,VGK,189,-1,10,0.6666,2,4,20182019,0,0,21.6666,0.1153,26,1216.8
8,0.492,1,14,2,0,0,Sternberk,CZE,1986-04-28,,63.0,2.0,2004.0,David,72,8471276,0,1,Krejci,David Krejci,CZE,C,R,BOS,188,2,10,0.7142,1,3,20182019,0,0,21.0,0.1333,15,1065.4285
8,0.4,1,15,2,1,8,Brooklyn,USA,1995-12-12,NY,171.0,6.0,2014.0,Kevin,71,8478099,0,1,Labanc,Kevin Labanc,USA,R,R,SJS,185,-3,10,0.6666,0,3,20182019,0,0,20.2,0.0588,34,892.0
8,0.5,0,11,2,0,4,Saint-Jerome,CAN,1993-06-04,QC,3.0,1.0,2011.0,Jonathan,73,8476456,0,1,Huberdeau,Jonathan Huberdeau,CAN,L,L,FLA,200,-3,10,0.909,1,3,20182019,0,0,23.3636,0.0689,29,1079.7272
8,0.0,0,15,2,0,9,Borlange,SWE,1990-05-24,,102.0,4.0,2009.0,Mattias,76,8475218,0,1,Ekholm,Mattias Ekholm,SWE,D,L,NSH,215,10,10,0.6666,0,0,20182019,0,1,29.0666,0.08,25,1323.7333
8,0.5974,0,15,2,0,12,Vancouver,CAN,1994-08-11,BC,150.0,5.0,2012.0,Alexander,70,8477021,0,1,Kerfoot,Alexander Kerfoot,CAN,C,L,COL,175,-3,10,0.6666,0,4,20182019,0,0,19.2,0.0769,26,850.1333
9,0.4761,0,15,1,0,12,Cobourg,CAN,1981-10-04,ON,28.0,1.0,2000.0,Justin,73,8468508,0,1,Williams,Justin Williams,CAN,R,R,CAR,188,0,10,0.6666,0,2,20182019,0,0,23.2,0.0217,46,1035.6666
9,0.0,0,14,1,0,4,London,CAN,1989-12-08,ON,2.0,1.0,2008.0,Drew,73,8474563,0,1,Doughty,Drew Doughty,CAN,D,R,LAK,200,-6,10,0.7142,1,6,20182019,0,1,30.5,0.0416,24,1620.2857
2,0.4473,0,14,7,0,4,Warroad,USA,1991-10-15,MN,30.0,1.0,2010.0,Brock,75,8475754,0,1,Nelson,Brock Nelson,USA,C,L,NYI,212,6,9,0.6428,0,0,20182019,0,0,23.9285,0.2413,29,1101.0714
2,0.0,1,15,7,0,12,Burlington,CAN,1994-05-07,ON,95.0,4.0,2012.0,Josh,75,8476981,0,1,Anderson,Josh Anderson,CAN,R,R,CBJ,221,9,9,0.6,0,0,20182019,1,1,21.6666,0.1707,41,919.4666
2,0.4,1,14,7,0,10,Tampere,FIN,1998-04-19,,2.0,1.0,2016.0,Patrik,77,8479339,0,1,Laine,Patrik Laine,FIN,R,R,WPG,206,-3,9,0.6428,6,7,20182019,0,0,19.3571,0.1228,57,1026.2142
3,0.2222,0,15,6,0,4,Pointe-Claire,CAN,1995-08-26,QC,80.0,3.0,2013.0,Anthony,71,8477407,0,1,Duclair,Anthony Duclair,CAN,L,L,CBJ,191,-1,9,0.6,3,3,20182019,0,0,19.6666,0.2068,29,859.9333
3,0.3333,1,11,6,1,4,Kitchener,CAN,1989-11-24,ON,129.0,5.0,2009.0,Mike,72,8474884,0,1,Hoffman,Mike Hoffman,CAN,L,L,FLA,180,-5,9,0.8181,3,5,20182019,0,0,22.3636,0.1428,42,1026.5454
4,0.5655,0,13,5,0,10,Toronto,CAN,1991-02-27,ON,92.0,4.0,2009.0,Casey,71,8475231,0,1,Cizikas,Casey Cizikas,CAN,C,L,NYI,195,8,9,0.6923,0,0,20182019,1,2,18.2307,0.2631,19,689.923
4,0.5563,1,15,5,0,10,Boston,USA,1997-01-30,MA,21.0,1.0,2015.0,Colin,72,8478400,0,1,White,Colin White,USA,C,R,OTT,183,-3,9,0.6,3,3,20182019,0,0,19.7333,0.1785,28,879.3333
4,0.5483,1,15,5,0,9,Buffalo,USA,1987-10-31,NY,28.0,1.0,2006.0,Nick,72,8473422,0,1,Foligno,Nick Foligno,USA,L,L,CBJ,202,0,9,0.6,0,1,20182019,0,0,22.8,0.2272,22,1072.3333
4,0.3333,0,14,5,0,4,Omaha,USA,1994-10-06,NE,77.0,3.0,2013.0,Jake,71,8477404,0,1,Guentzel,Jake Guentzel,USA,L,L,PIT,180,4,9,0.6428,1,2,20182019,0,0,22.7857,0.147,34,1071.5714
5,0.909,0,14,4,0,0,Scarborough,CAN,1992-04-24,ON,47.0,2.0,2010.0,Tyler,72,8475726,0,1,Toffoli,Tyler Toffoli,CAN,R,R,LAK,197,-4,9,0.6428,1,1,20182019,0,0,23.5714,0.1176,34,1053.1428
5,0.0,1,14,4,1,6,Newport Beach,USA,1992-01-16,CA,59.0,2.0,2010.0,Jason,71,8475722,0,1,Zucker,Jason Zucker,USA,L,L,MIN,183,1,9,0.6428,1,3,20182019,0,0,20.0714,0.0833,48,1050.9285
5,0.0,2,15,4,0,4,Bern,CHE,1990-06-01,,38.0,2.0,2008.0,Roman,73,8474600,0,1,Josi,Roman Josi,CHE,D,L,NSH,201,9,9,0.6,0,1,20182019,0,0,29.2,0.0816,49,1483.1333
5,0.4285,0,15,4,0,6,Cherry Hill,USA,1987-03-17,NJ,2.0,1.0,2005.0,Bobby,74,8471676,0,1,Ryan,Bobby Ryan,USA,R,R,OTT,209,0,9,0.6,2,4,20182019,0,0,20.8,0.16,25,972.2666
5,0.5185,1,15,4,0,8,London,CAN,1990-10-06,ON,7.0,1.0,2009.0,Nazem,72,8475172,0,1,Kadri,Nazem Kadri,CAN,C,L,TOR,192,-5,9,0.6,1,4,20182019,0,0,21.3333,0.1379,29,1004.8
6,0.5336,0,12,3,0,10,Saskatoon,CAN,1991-08-22,SK,5.0,1.0,2009.0,Brayden,73,8475170,0,1,Schenn,Brayden Schenn,CAN,C,L,STL,200,-4,9,0.75,2,5,20182019,0,0,24.0833,0.1034,29,1120.6666
6,0.5233,0,11,3,0,16,Pittsburgh,USA,1993-07-11,PA,64.0,3.0,2011.0,Vincent,70,8476389,0,1,Trocheck,Vincent Trocheck,USA,C,R,FLA,186,-1,9,0.8181,1,4,20182019,0,0,27.909,0.0909,33,1316.3636
6,0.5426,0,14,3,0,4,Calgary,CAN,1998-03-29,AB,27.0,1.0,2016.0,Brett,75,8479353,0,1,Howden,Brett Howden,CAN,C,L,NYR,195,0,9,0.6428,0,2,20182019,0,0,19.7857,0.1764,17,882.1428
6,0.6,2,15,3,0,0,Ajax,CAN,1994-07-19,ON,61.0,2.0,2012.0,Devin,73,8476913,0,1,Shore,Devin Shore,CAN,C,L,DAL,205,3,9,0.6,0,1,20182019,1,1,21.2,0.2307,13,860.0666
7,0.8333,0,15,2,0,4,Brondby,DNK,1989-12-16,,8.0,1.0,2008.0,Mikkel,72,8474571,0,1,Boedker,Mikkel Boedker,DNK,L,L,OTT,210,-2,9,0.6,0,3,20182019,0,0,20.6666,0.0952,21,943.6666
7,0.3636,0,14,2,0,6,Campbell River,CAN,1992-05-02,BC,6.0,1.0,2010.0,Brett,75,8475792,0,1,Connolly,Brett Connolly,CAN,R,R,WSH,195,3,9,0.6428,0,1,20182019,0,0,16.2142,0.0769,26,849.4285
7,0.5134,0,11,2,0,0,Tampere,FIN,1995-09-02,,2.0,1.0,2013.0,Aleksander,75,8477493,0,1,Barkov,Aleksander Barkov,FIN,C,L,FLA,213,-1,9,0.8181,0,3,20182019,0,0,29.3636,0.0714,28,1380.1818
3,0.6104,0,15,5,0,6,Thunder Bay,CAN,1988-09-10,ON,2.0,1.0,2006.0,Jordan,76,8473533,0,1,Staal,Jordan Staal,CAN,C,L,CAR,220,0,8,0.5333,0,1,20182019,0,0,27.3333,0.102,49,1190.0666
3,0.6363,1,15,5,0,6,Winchester,USA,1992-06-08,MA,,,,Conor,68,8477839,0,1,Sheary,Conor Sheary,USA,L,L,BUF,176,-6,8,0.5333,3,3,20182019,0,0,20.3333,0.1666,30,952.4
3,0.0,0,14,5,0,6,Regina,CAN,1994-07-25,SK,7.0,1.0,2012.0,Matt,72,8476856,0,1,Dumba,Matt Dumba,CAN,D,R,MIN,182,1,8,0.5714,1,3,20182019,0,0,25.7857,0.125,40,1455.4285
3,0.4337,0,15,5,0,4,Malmö,SWE,1985-10-12,,49.0,2.0,2004.0,Carl,75,8471262,0,1,Soderberg,Carl Soderberg,SWE,C,L,COL,210,0,8,0.5333,2,4,20182019,0,0,21.6666,0.1612,31,967.4666
3,0.0,0,15,5,0,4,Quebec City,CAN,1997-11-05,QC,133.0,5.0,2016.0,Maxime,73,8479320,0,1,Lajoie,Maxime Lajoie,CAN,D,L,OTT,183,-4,8,0.5333,3,5,20182019,0,0,27.2,0.1351,37,1285.0666
3,0.3,1,15,5,0,19,Sudbury,CAN,1995-02-24,ON,58.0,2.0,2013.0,Tyler,72,8477479,0,1,Bertuzzi,Tyler Bertuzzi,CAN,L,L,DET,190,-3,8,0.5333,1,2,20182019,0,0,20.6666,0.2777,18,920.5333
3,0.495,1,14,5,0,0,Vantaa,FIN,1984-03-20,,95.0,3.0,2002.0,Valtteri,72,8470047,0,1,Filppula,Valtteri Filppula,FIN,C,L,NYI,196,5,8,0.5714,0,0,20182019,1,1,19.9285,0.4166,12,859.8571
4,0.5827,1,12,4,0,0,Winnipeg,CAN,1998-09-19,MB,2.0,1.0,2017.0,Nolan,74,8479974,0,1,Patrick,Nolan Patrick,CAN,C,R,PHI,198,0,8,0.6666,0,0,20182019,0,0,21.0833,0.2352,17,908.8333
4,0.0,0,13,4,0,15,Toronto,CAN,1992-12-21,ON,14.0,1.0,2011.0,Jamie,79,8476467,0,1,Oleksiak,Jamie Oleksiak,CAN,D,L,PIT,255,4,8,0.6153,0,0,20182019,0,0,22.6153,0.2,20,980.3846
4,0.25,2,15,4,0,4,Hilton Head Isl.,USA,1994-09-20,SC,30.0,1.0,2013.0,Ryan,72,8477451,0,1,Hartman,Ryan Hartman,USA,R,R,NSH,181,8,8,0.5333,0,0,20182019,0,0,19.2,0.16,25,841.3333
4,0.5,1,15,4,0,6,Gävle,SWE,1996-08-15,,138.0,5.0,2014.0,Oskar,73,8478067,0,1,Lindblom,Oskar Lindblom,SWE,L,L,PHI,191,0,8,0.5333,0,0,20182019,0,0,18.0666,0.1818,22,784.0666
4,0.1818,0,13,4,0,6,Winnipeg,CAN,1984-03-01,MB,24.0,1.0,2002.0,Alexander,72,8470257,0,1,Steen,Alexander Steen,SWE,L,L,STL,211,-6,8,0.6153,1,4,20182019,0,0,24.7692,0.1818,22,1050.0769
4,0.4688,0,17,4,0,6,Brantford,CAN,1990-02-06,ON,82.0,3.0,2008.0,Adam,72,8474641,0,1,Henrique,Adam Henrique,CAN,C,L,ANA,197,0,8,0.4705,2,2,20182019,0,0,22.3529,0.2,20,994.2352
4,0.3888,1,15,4,0,20,St. Paul,USA,1988-04-16,MN,7.0,1.0,2006.0,Kyle,72,8473449,0,1,Okposo,Kyle Okposo,USA,R,R,BUF,219,-8,8,0.5333,2,4,20182019,0,0,18.6,0.1111,36,876.2666
5,0.4,0,14,3,0,6,Prague,CZE,1994-08-08,,137.0,5.0,2015.0,Dominik,71,8478866,0,1,Simon,Dominik Simon,CZE,C,L,PIT,190,4,8,0.5714,1,1,20182019,0,0,16.1428,0.1304,23,733.2857
5,0.5304,0,14,3,0,13,Rodovre,DNK,1989-05-08,,13.0,1.0,2007.0,Lars,74,8474189,0,1,Eller,Lars Eller,DNK,C,L,WSH,207,-8,8,0.5714,0,1,20182019,0,0,19.4285,0.1034,29,935.5714
5,0.1666,1,15,3,0,2,Raahe,FIN,1992-04-13,,99.0,4.0,2010.0,Joonas,72,8475820,0,1,Donskoi,Joonas Donskoi,FIN,R,R,SJS,190,0,8,0.5333,1,3,20182019,0,0,18.9333,0.1111,27,840.4666
5,0.0,0,14,3,0,4,Edmonton,CAN,1989-11-29,AB,156.0,6.0,2008.0,Jared,69,8474716,0,1,Spurgeon,Jared Spurgeon,CAN,D,R,MIN,167,0,8,0.5714,0,1,20182019,0,1,25.3571,0.1666,18,1293.3571
5,0.4285,1,15,3,0,6,Aneroid,CAN,1979-09-15,SK,2.0,1.0,1997.0,Patrick,74,8466139,0,1,Marleau,Patrick Marleau,CAN,C,L,TOR,218,4,8,0.5333,2,2,20182019,0,0,23.1333,0.1,30,1034.5333
5,0.5444,1,13,3,0,2,Regina,CAN,1986-03-19,SK,,,,Tyler,73,8475098,0,1,Bozak,Tyler Bozak,CAN,C,R,STL,199,-5,8,0.6153,1,3,20182019,0,0,22.6153,0.1304,23,1024.6153
5,0.4847,0,15,3,0,4,Dorchester,USA,1992-05-08,MA,24.0,1.0,2010.0,Kevin,77,8475763,0,1,Hayes,Kevin Hayes,USA,C,L,NYR,216,1,8,0.5333,1,1,20182019,0,0,24.6,0.0882,34,1143.2666
5,0.0,1,14,3,0,4,Eden,USA,1993-12-21,NY,,,,Alex,72,8480113,0,1,Iafallo,Alex Iafallo,USA,L,L,LAK,185,-2,8,0.5714,0,2,20182019,0,0,21.7857,0.1363,22,978.1428
6,0.0,0,13,2,0,8,Melville,CAN,1994-08-07,SK,60.0,2.0,2012.0,Damon,74,8476923,0,1,Severson,Damon Severson,CAN,D,R,NJD,205,-3,8,0.6153,1,1,20182019,0,0,26.0,0.1,20,1181.0
6,0.5827,0,13,2,0,8,Turku,FIN,1983-03-12,,6.0,1.0,2001.0,Mikko,75,8469459,0,1,Koivu,Mikko Koivu,FIN,C,L,MIN,219,3,8,0.6153,0,2,20182019,0,0,24.0,0.0833,24,1164.3846
6,0.0,0,13,2,0,4,Langley,CAN,1998-02-15,BC,20.0,1.0,2016.0,Dennis,72,8479395,0,1,Cholowski,Dennis Cholowski,CAN,D,L,DET,195,-6,8,0.6153,1,6,20182019,0,0,27.3846,0.08,25,1241.2307
6,0.467,0,15,2,0,0,Yaroslavl,RUS,1988-05-24,,54.0,2.0,2006.0,Artem,76,8473573,0,1,Anisimov,Artem Anisimov,RUS,C,L,CHI,198,0,8,0.5333,0,0,20182019,0,0,21.8,0.1176,17,1028.0
6,0.0,0,17,2,0,6,Helsingborg,SWE,1994-01-20,,6.0,1.0,2012.0,Hampus,75,8476854,0,1,Lindholm,Hampus Lindholm,SWE,D,L,ANA,211,-4,8,0.4705,0,2,20182019,0,0,32.2352,0.074,27,1499.9411
6,0.0,0,15,2,0,15,Richmond,CAN,1985-04-20,BC,14.0,1.0,2003.0,Brent,75,8470607,0,1,Seabrook,Brent Seabrook,CAN,D,R,CHI,220,-1,8,0.5333,1,3,20182019,0,0,27.5333,0.0606,33,1236.0
6,0.0,1,15,2,0,0,Oulu,FIN,1994-06-06,,189.0,7.0,2015.0,Markus,73,8478906,0,1,Nutivaara,Markus Nutivaara,FIN,D,L,CBJ,191,1,8,0.5333,0,0,20182019,0,0,24.4,0.08,25,1081.1333
6,0.0,1,13,2,0,4,Hermantown,USA,1995-07-29,MN,,,,Neal,72,8480145,0,1,Pionk,Neal Pionk,USA,D,R,NYR,186,-4,8,0.6153,0,5,20182019,0,0,28.3076,0.08,25,1370.5384
7,0.6,0,15,1,0,4,Piikkio,FIN,1995-07-04,,55.0,2.0,2013.0,Artturi,72,8477476,0,1,Lehkonen,Artturi Lehkonen,FIN,L,L,MTL,177,3,8,0.5333,0,0,20182019,0,0,23.4666,0.0357,28,996.3333
7,0.0,0,15,1,0,4,Minnetonka,USA,1990-07-04,MN,17.0,1.0,2008.0,Jake,74,8474581,0,1,Gardiner,Jake Gardiner,USA,D,L,TOR,203,1,8,0.5333,0,2,20182019,0,0,26.1333,0.0625,16,1308.2
7,0.0,0,13,1,0,12,Karlskrona,SWE,1991-07-17,,6.0,1.0,2009.0,Oliver,74,8475171,0,1,Ekman-Larsson,Oliver Ekman-Larsson,SWE,D,L,ARI,200,5,8,0.6153,1,3,20182019,0,0,29.0,0.0322,31,1423.0769
7,0.35,0,15,1,0,2,West Vancouver,CAN,1995-11-06,BC,2.0,1.0,2014.0,Sam,73,8477933,0,1,Reinhart,Sam Reinhart,CAN,C,R,BUF,192,-6,8,0.5333,0,5,20182019,0,0,20.4,0.0333,30,1053.6
7,0.5328,0,15,1,0,6,Victoriaville,CAN,1993-02-24,QC,26.0,1.0,2011.0,Phillip,73,8476479,0,1,Danault,Phillip Danault,CAN,C,L,MTL,198,3,8,0.5333,0,0,20182019,0,0,25.3333,0.0526,19,1029.5333
7,0.0,0,15,1,0,4,Regina,CAN,1993-09-27,SK,2.0,1.0,2012.0,Ryan,73,8476850,0,1,Murray,Ryan Murray,CAN,D,L,CBJ,205,2,8,0.5333,0,1,20182019,0,0,27.7333,0.0555,18,1300.0
7,0.5,0,15,1,0,8,Toronto,CAN,1992-06-09,ON,123.0,5.0,2010.0,Zach,73,8475786,0,1,Hyman,Zach Hyman,CAN,L,R,TOR,209,5,8,0.5333,0,0,20182019,1,1,24.2666,0.0434,23,1059.3333
8,0.0,0,15,0,0,6,Hamilton,CAN,1991-01-03,ON,11.0,1.0,2009.0,Ryan,70,8475176,0,1,Ellis,Ryan Ellis,CAN,D,R,NSH,180,11,8,0.5333,0,1,20182019,0,0,28.4,0.0,24,1449.0666
8,0.0,0,15,0,0,6,Oulu,FIN,1999-06-17,,29.0,1.0,2017.0,Henri,72,8480035,0,1,Jokiharju,Henri Jokiharju,FIN,D,R,CHI,193,1,8,0.5333,0,0,20182019,0,0,28.4666,0.0,38,1293.9333
8,0.0,0,15,0,0,2,Karlstad,SWE,1993-07-20,,19.0,1.0,2011.0,Oscar,75,8476472,0,1,Klefbom,Oscar Klefbom,SWE,D,L,EDM,216,7,8,0.5333,0,3,20182019,0,0,29.0666,0.0,49,1555.5333
0,0.4545,2,15,7,0,14,Kladno,CZE,1988-02-17,,10.0,1.0,2006.0,Michael,73,8473564,0,1,Frolik,Michael Frolik,CZE,R,L,CGY,190,5,7,0.4666,0,0,20182019,1,1,17.2,0.2692,26,726.6
1,0.5272,1,13,6,0,10,Hingham,USA,1984-12-18,MA,26.0,1.0,2003.0,Brian,78,8470619,0,1,Boyle,Brian Boyle,USA,C,L,NJD,245,-5,7,0.5384,4,4,20182019,0,0,17.5384,0.2222,27,776.3846
2,0.3333,1,15,5,0,9,Boston,USA,1993-05-26,MA,66.0,3.0,2012.0,Jimmy,75,8476918,0,1,Vesey,Jimmy Vesey,USA,L,L,NYR,199,-1,7,0.4666,1,1,20182019,0,0,21.3333,0.1515,33,979.4666
2,0.5502,1,15,5,0,0,Phoenix,USA,1992-12-07,AZ,8.0,1.0,2011.0,Sean,75,8476461,0,1,Couturier,Sean Couturier,CAN,C,L,PHI,211,-1,7,0.4666,1,1,20182019,0,0,27.2,0.1351,37,1290.5333
2,0.25,0,16,5,0,10,Langley,CAN,1996-08-17,BC,6.0,1.0,2014.0,Jake,73,8477937,0,1,Virtanen,Jake Virtanen,CAN,R,R,VAN,226,2,7,0.4375,1,1,20182019,0,0,20.0625,0.1612,31,795.8125
3,0.5,0,14,4,0,14,Prague,CZE,1996-02-28,,13.0,1.0,2014.0,Jakub,72,8477944,0,1,Vrana,Jakub Vrana,CZE,L,L,WSH,197,4,7,0.5,0,0,20182019,0,0,18.2857,0.1333,30,869.7857
3,0.3571,1,11,4,0,0,Ottawa,CAN,1989-04-27,ON,179.0,6.0,2007.0,Paul,69,8474038,0,1,Byron,Paul Byron,CAN,L,L,MTL,163,3,7,0.6363,0,0,20182019,0,1,21.6363,0.1739,23,893.2727
3,0.2758,0,15,4,0,2,Pittsburgh,USA,1992-10-27,PA,43.0,2.0,2011.0,Brandon,73,8476438,0,1,Saad,Brandon Saad,USA,L,L,CHI,206,2,7,0.4666,1,1,20182019,1,1,21.7333,0.1212,33,1027.2666
3,0.35,1,15,4,0,2,Greenwich,USA,1989-10-20,CT,7.0,1.0,2008.0,Colin,73,8474569,0,1,Wilson,Colin Wilson,USA,C,L,COL,221,-2,7,0.4666,2,3,20182019,0,0,18.0666,0.1481,27,755.0666
3,0.375,2,14,4,0,4,Regina,CAN,1990-05-15,SK,22.0,1.0,2008.0,Jordan,71,8474586,0,1,Eberle,Jordan Eberle,CAN,R,R,NYI,187,-4,7,0.5,3,4,20182019,0,0,20.0714,0.125,32,1022.8571
4,0.25,0,15,3,0,8,Pori,FIN,1993-05-31,,16.0,1.0,2011.0,Joel,76,8476469,0,1,Armia,Joel Armia,FIN,R,R,MTL,210,0,7,0.4666,0,1,20182019,1,1,22.0,0.0714,42,1003.1333
4,0.0,1,15,3,0,14,Uppsala,SWE,1995-02-08,,41.0,2.0,2013.0,Robert,74,8477462,0,1,Hagg,Robert Hagg,SWE,D,L,PHI,204,5,7,0.4666,0,0,20182019,0,0,25.3333,0.125,24,1119.6666
4,0.0,0,11,3,0,8,Mississauga,CAN,1996-10-29,ON,56.0,2.0,2015.0,Vince,72,8478407,0,1,Dunn,Vince Dunn,CAN,D,L,STL,203,-3,7,0.6363,2,4,20182019,0,0,23.0909,0.1153,26,1084.6363
4,0.5,1,13,3,1,2,Villach,AUT,1987-10-05,,14.0,1.0,2006.0,Michael,73,8473546,0,1,Grabner,Michael Grabner,AUT,R,L,ARI,188,3,7,0.5384,0,0,20182019,2,4,22.3076,0.12,25,842.6923
4,0.4285,1,8,3,0,2,Salem,USA,1994-11-09,MA,61.0,2.0,2013.0,Zach,76,8477482,0,1,Sanford,Zach Sanford,USA,L,L,STL,207,5,7,0.875,0,0,20182019,0,0,15.875,0.2727,11,700.875
5,0.2727,1,10,2,0,7,Longueuil,CAN,1999-01-08,QC,50.0,2.0,2017.0,Max,74,8480031,0,1,Comtois,Max Comtois,CAN,L,L,ANA,207,3,7,0.7,0,0,20182019,0,0,19.0,0.2222,9,875.4
5,0.0,0,15,2,0,12,London,CAN,1993-05-01,ON,178.0,6.0,2011.0,Dylan,73,8476331,0,1,DeMelo,Dylan DeMelo,CAN,D,R,OTT,195,6,7,0.4666,0,0,20182019,0,0,25.4,0.1176,17,1098.4
5,0.4285,0,14,2,0,8,E. Weymouth,USA,1992-03-02,MA,28.0,1.0,2010.0,Charlie,75,8475745,0,1,Coyle,Charlie Coyle,USA,C,R,MIN,220,4,7,0.5,1,1,20182019,0,0,21.9285,0.1111,18,1023.6428
5,0.4154,0,15,2,0,6,Pori,FIN,2000-07-06,,3.0,1.0,2018.0,Jesperi,74,8480829,0,1,Kotkaniemi,Jesperi Kotkaniemi,FIN,C,L,MTL,184,0,7,0.4666,0,1,20182019,0,0,18.7333,0.0666,30,844.0
5,0.0,1,14,2,1,6,Virginia,USA,1986-12-06,MN,28.0,1.0,2005.0,Matt,73,8471702,0,1,Niskanen,Matt Niskanen,USA,D,R,WSH,203,-3,7,0.5,0,0,20182019,0,0,26.7142,0.0689,29,1370.4285
5,0.5131,0,15,2,0,10,Pori,FIN,1991-03-23,,181.0,7.0,2009.0,Erik,72,8475287,0,1,Haula,Erik Haula,FIN,C,L,VGK,193,1,7,0.4666,0,1,20182019,0,0,19.2666,0.0769,26,995.2666
5,0.0,0,15,2,0,2,Pembroke Pines,USA,1993-04-20,FL,78.0,3.0,2012.0,Shayne,71,8476906,0,1,Gostisbehere,Shayne Gostisbehere,USA,D,L,PHI,180,-7,7,0.4666,2,5,20182019,0,0,25.2666,0.0487,41,1276.0
5,0.2,0,15,2,0,10,London,CAN,1997-03-11,ON,24.0,1.0,2015.0,Travis,70,8478439,0,1,Konecny,Travis Konecny,CAN,R,R,PHI,175,3,7,0.4666,1,2,20182019,0,0,20.6,0.0714,28,891.3333
6,0.0,0,13,1,0,0,Sun Prairie,USA,1995-01-06,WI,123.0,5.0,2013.0,Will,70,8477355,0,1,Butcher,Will Butcher,USA,D,L,NJD,190,-3,7,0.5384,0,6,20182019,0,0,21.8461,0.0666,15,1114.3846
6,0.25,0,15,1,0,0,Plana,CZE,1995-07-02,,,,,Dominik,71,8480946,0,1,Kahun,Dominik Kahun,DEU,C,L,CHI,175,1,7,0.4666,0,1,20182019,0,0,18.5333,0.0416,24,849.5333
6,0.0,0,14,1,0,12,Eau Claire,USA,1993-10-12,WI,44.0,2.0,2012.0,Jake,73,8476931,0,1,McCabe,Jake McCabe,USA,D,L,BUF,206,0,7,0.5,0,0,20182019,0,0,25.0,0.0769,13,1131.6428
6,0.0,0,13,1,0,6,Jyväskylä,FIN,1991-06-03,,106.0,4.0,2009.0,Sami,70,8475222,0,1,Vatanen,Sami Vatanen,FIN,D,R,NJD,185,0,7,0.5384,1,2,20182019,0,0,27.6153,0.0294,34,1370.7692
6,0.0,0,14,1,0,4,Calgary,CAN,1995-03-28,AB,13.0,1.0,2013.0,Josh,72,8477504,0,1,Morrissey,Josh Morrissey,CAN,D,L,WPG,195,1,7,0.5,1,3,20182019,0,0,24.7857,0.05,20,1384.6428
6,0.4343,0,14,1,0,6,Madison,USA,1996-02-23,WI,20.0,1.0,2014.0,Nick,72,8477951,0,1,Schmaltz,Nick Schmaltz,USA,C,R,CHI,177,-6,7,0.5,1,1,20182019,0,0,21.0714,0.05,20,1056.0
6,0.0,1,14,1,1,16,Rochester,USA,1994-02-26,MI,9.0,1.0,2012.0,Jacob,75,8476885,0,1,Trouba,Jacob Trouba,USA,D,R,WPG,202,1,7,0.5,0,0,20182019,0,0,23.9285,0.0416,24,1329.2142
6,0.0,0,13,1,0,2,Grand Rapids,USA,1985-07-30,MN,61.0,2.0,2004.0,Alex,71,8471274,0,1,Goligoski,Alex Goligoski,USA,D,L,ARI,185,-6,7,0.5384,0,1,20182019,0,2,26.0,0.0588,17,1249.0769
6,0.0,0,16,1,0,6,Moscow,RUS,1995-10-07,,27.0,1.0,2014.0,Nikolay,71,8477958,0,1,Goldobin,Nikolay Goldobin,RUS,R,L,VAN,196,2,7,0.4375,0,1,20182019,0,0,19.5625,0.0322,31,868.9375
6,0.0,1,15,1,1,6,Lakeville,USA,1994-03-26,MN,28.0,1.0,2012.0,Brady,75,8476869,0,1,Skjei,Brady Skjei,USA,D,L,NYR,214,0,7,0.4666,0,0,20182019,0,1,28.4,0.05,20,1337.2666
6,0.0,0,15,1,0,4,Tibro,SWE,1986-08-01,,216.0,7.0,2005.0,Anton,71,8471873,0,1,Stralman,Anton Stralman,SWE,D,R,TBL,190,5,7,0.4666,0,1,20182019,0,0,25.6666,0.0714,14,1337.7333
